time,E,I,C,delta_phi
112.1400,0.740326,4.500073,1.100882,118.532747
112.1600,0.741513,4.495458,1.090205,118.779313
112.1800,0.741030,4.501402,1.086977,118.805767
112.2000,0.740580,4.501908,1.090115,118.673888
112.2200,0.740417,4.486321,1.118772,118.134054
112.2400,0.742179,4.483703,1.119432,118.630219
112.2600,0.743832,4.484261,1.119918,119.192765
112.2800,0.743844,4.484264,1.120077,119.196874
112.3000,0.746011,4.485414,1.104038,119.956051
112.3200,0.744901,4.485250,1.102092,119.580904
112.3400,0.747875,4.487670,1.108207,120.650702
112.3600,0.748407,4.492645,1.106331,120.984027
112.3800,0.748854,4.492781,1.105955,121.139607
112.4000,0.747925,4.491624,1.113213,120.789068
112.4200,0.750059,4.495861,1.095622,121.645275
112.4400,0.751309,4.503476,1.099947,122.306680
112.4600,0.752675,4.495627,1.081541,122.534255
112.4800,0.753551,4.485284,1.087736,122.515122
112.5000,0.752663,4.472717,1.107217,121.819013
112.5200,0.752068,4.476730,1.072172,121.743492
112.5400,0.751738,4.475628,1.083452,121.594647
112.5600,0.751434,4.475628,1.082121,121.491073
112.5800,0.752568,4.474758,1.093147,121.851067
112.6000,0.753490,4.464037,1.129791,121.833097
112.6200,0.753316,4.464790,1.130325,121.796423
112.6400,0.755552,4.470008,1.128078,122.731437
112.6600,0.757657,4.470213,1.132914,123.472380
112.6800,0.757127,4.469706,1.132607,123.271160
112.7000,0.758419,4.469832,1.136148,123.727844
112.7200,0.758611,4.470166,1.136317,123.805771
112.7400,0.759527,4.481499,1.138888,124.477961
112.7600,0.759338,4.479556,1.156233,124.348763
112.7800,0.762311,4.475844,1.163102,125.289475
112.8000,0.762361,4.476304,1.162905,125.321578
112.8200,0.763650,4.478464,1.163719,125.850092
112.8400,0.762184,4.477963,1.164958,125.309187
112.8600,0.762460,4.477561,1.165501,125.395531
112.8800,0.763801,4.478384,1.163290,125.902063
112.9000,0.764977,4.469294,1.190015,126.041883
112.9200,0.767123,4.471894,1.189791,126.900470
112.9400,0.769634,4.482996,1.189929,128.162086
112.9600,0.770657,4.483106,1.191542,128.542445
112.9800,0.768104,4.485685,1.189424,127.684089
113.0000,0.768620,4.491643,1.170340,128.059829
113.0200,0.768631,4.493517,1.166572,128.122495
113.0400,0.770557,4.484452,1.152330,128.552996
113.0600,0.773193,4.476763,1.189747,129.288310
113.0800,0.777096,4.477602,1.187107,130.780858
113.1000,0.777542,4.477601,1.187926,130.949559
113.1200,0.777809,4.477597,1.188944,131.050698
113.1400,0.778808,4.474272,1.178571,131.329629
113.1600,0.778280,4.459701,1.188171,130.679199
113.1800,0.777883,4.463548,1.184307,130.647112
113.2000,0.776844,4.460886,1.177098,130.172641
113.2200,0.778474,4.460196,1.182816,130.768937
113.2400,0.777593,4.451192,1.194093,130.156173
113.2600,0.777118,4.432424,1.180092,129.404393
113.2800,0.777827,4.432010,1.180727,129.660693
113.3000,0.776595,4.429327,1.181203,129.112256
113.3200,0.777118,4.430743,1.178511,129.353398
113.3400,0.780060,4.435960,1.179029,130.632439
113.3600,0.779955,4.436019,1.178422,130.594166
113.3800,0.781022,4.438908,1.171187,131.092642
113.4000,0.779837,4.448448,1.166266,130.930939
113.4200,0.781065,4.447965,1.183886,131.384262
113.4400,0.780138,4.456949,1.178649,131.304971
113.4600,0.779626,4.466057,1.173811,131.389434
113.4800,0.779452,4.462730,1.166647,131.222034
113.5000,0.779309,4.463679,1.164667,131.196714
113.5200,0.778328,4.461305,1.140348,130.753596
113.5400,0.781562,4.462296,1.138510,132.021602
113.5600,0.782466,4.457660,1.164396,132.223841
113.5800,0.783632,4.451925,1.170214,132.498362
113.6000,0.783809,4.456728,1.172604,132.713799
113.6200,0.784302,4.458838,1.156361,132.972653
113.6400,0.786546,4.466961,1.125979,134.102712
113.6600,0.787346,4.471645,1.114556,134.562509
113.6800,0.784803,4.470268,1.125462,133.523600
113.7000,0.785798,4.471018,1.124917,133.934983
113.7200,0.789374,4.468126,1.108918,135.255197
113.7400,0.791528,4.464797,1.113830,136.008450
113.7600,0.790382,4.470439,1.111688,135.725987
113.7800,0.789126,4.473512,1.115938,135.321812
113.8000,0.787630,4.476807,1.096680,134.835997
113.8200,0.786317,4.477757,1.081833,134.352086
113.8400,0.788348,4.476738,1.087968,135.118141
113.8600,0.788403,4.468998,1.133628,134.894596
113.8800,0.789841,4.466970,1.132144,135.401276
113.9000,0.790560,4.466804,1.132524,135.681647
113.9200,0.792284,4.452006,1.126341,135.916060
113.9400,0.793074,4.454630,1.124910,136.313256
113.9600,0.797731,4.463985,1.109625,138.486466
113.9800,0.800781,4.469101,1.110082,139.894316
114.0000,0.801815,4.464550,1.108547,140.181689
114.0200,0.802999,4.466103,1.109056,140.720166
114.0400,0.800670,4.466734,1.128421,139.773210
114.0600,0.800049,4.458966,1.136840,139.277716
114.0800,0.798746,4.459955,1.137393,138.773517
114.1000,0.798209,4.460603,1.137419,138.573731
114.1200,0.797974,4.460724,1.137719,138.481299
114.1400,0.798216,4.460532,1.137647,138.574227
114.1600,0.797578,4.461141,1.137104,138.332593
114.1800,0.796140,4.463663,1.163256,137.821444
114.2000,0.799618,4.476334,1.151812,139.632465
114.2200,0.803421,4.480547,1.166459,141.332021
114.2400,0.803219,4.473702,1.166322,141.036785
114.2600,0.800962,4.474351,1.165881,140.122533
114.2800,0.798350,4.471920,1.162245,138.975622
114.3000,0.801234,4.470879,1.125775,140.133498
114.3200,0.804649,4.469674,1.147852,141.511426
114.3400,0.805974,4.471806,1.148087,142.131656
114.3600,0.809088,4.481760,1.150138,143.752077
114.3800,0.807523,4.484312,1.150629,143.168673
114.4000,0.805122,4.483838,1.151363,142.145563
114.4200,0.803255,4.485953,1.149066,141.432519
114.4400,0.802833,4.485476,1.149331,141.242389
114.4600,0.800072,4.485277,1.148514,140.095487
114.4800,0.801830,4.485205,1.146176,140.818829
114.5000,0.803369,4.494175,1.144999,141.734677
114.5200,0.804606,4.495046,1.144624,142.277458
114.5400,0.803457,4.495985,1.143276,141.827632
114.5600,0.804080,4.497961,1.131777,142.149869
114.5800,0.801296,4.491285,1.134601,140.787831
114.6000,0.802032,4.497431,1.126948,141.283463
114.6200,0.802629,4.497326,1.119942,141.528633
114.6400,0.800889,4.497412,1.117694,140.812032
114.6600,0.799042,4.491676,1.110568,139.876223
114.6800,0.798751,4.490155,1.081477,139.714448
114.7000,0.798905,4.486281,1.087069,139.657005
114.7200,0.797147,4.490683,1.088903,139.074823
114.7400,0.801479,4.500910,1.052720,141.173741
114.7600,0.803084,4.503508,1.065448,141.917342
114.7800,0.799187,4.498567,1.067325,140.155469
114.8000,0.797886,4.510359,1.065494,139.989658
114.8200,0.795215,4.511857,1.062962,138.951536
114.8400,0.793319,4.510251,1.054963,138.139037
114.8600,0.797778,4.509797,1.056945,139.929299
114.8800,0.796672,4.510316,1.065168,139.494056
114.9000,0.797911,4.509453,1.067991,139.971045
114.9200,0.796454,4.514322,1.072666,139.528593
114.9400,0.795926,4.512925,1.054064,139.273845
114.9600,0.798139,4.506270,1.069354,139.965107
114.9800,0.796673,4.506783,1.067579,139.384149
115.0000,0.798585,4.506538,1.073575,140.155416
115.0200,0.797583,4.506878,1.072770,139.756822
115.0400,0.801556,4.506985,1.083469,141.389357
115.0600,0.802033,4.504885,1.091059,141.520298
115.0800,0.801635,4.512134,1.102315,141.579297
115.1000,0.803347,4.514360,1.100840,142.358406
115.1200,0.800978,4.512335,1.093302,141.315482
115.1400,0.798917,4.512711,1.087647,140.480978
115.1600,0.797435,4.519029,1.097681,140.070484
115.1800,0.802722,4.513420,1.067850,142.074428
115.2000,0.798378,4.526118,1.047875,140.683479
115.2200,0.799857,4.529896,1.078470,141.403175
115.2400,0.800604,4.531914,1.082697,141.772883
115.2600,0.802141,4.546752,1.066958,142.874009
115.2800,0.798358,4.531057,1.086483,140.823820
115.3000,0.798306,4.522617,1.084499,140.539815
115.3200,0.794914,4.514697,1.089638,138.914377
115.3400,0.795627,4.515267,1.090708,139.220130
115.3600,0.797678,4.528610,1.081074,140.470632
115.3800,0.793960,4.524009,1.098007,138.818263
115.4000,0.794983,4.521405,1.108330,139.148147
115.4200,0.796181,4.521055,1.107043,139.622231
115.4400,0.791865,4.519708,1.075032,137.847589
115.4600,0.786493,4.524405,1.094463,135.865426
115.4800,0.787049,4.524442,1.093802,136.084739
115.5000,0.784096,4.519901,1.077628,134.792477
115.5200,0.783183,4.519241,1.074467,134.418089
115.5400,0.783864,4.519682,1.075747,134.695742
115.5600,0.781884,4.523921,1.041415,134.067069
115.5800,0.781992,4.524003,1.041213,134.111322
115.6000,0.779381,4.523803,1.049510,133.102124
115.6200,0.779456,4.522656,1.081885,133.090520
115.6400,0.780344,4.531599,1.090942,133.707708
115.6600,0.775896,4.533809,1.110335,132.083785
115.6800,0.776679,4.529337,1.109076,132.239718
115.7000,0.775198,4.531712,1.107855,131.755993
115.7200,0.771524,4.535927,1.104234,130.516929
115.7400,0.771101,4.535650,1.136125,130.347058
115.7600,0.772344,4.536314,1.141298,130.828090
115.7800,0.772596,4.527173,1.132521,130.637753
115.8000,0.770377,4.517738,1.143288,129.519839
115.8200,0.770129,4.518699,1.125614,129.460775
115.8400,0.771073,4.520071,1.124360,129.852462
115.8600,0.772260,4.519783,1.123147,130.283606
115.8800,0.777056,4.522895,1.124119,132.179358
115.9000,0.780101,4.514394,1.085717,133.079098
115.9200,0.775875,4.485117,1.123755,130.561114
115.9400,0.774869,4.485930,1.089672,130.213132
115.9600,0.776608,4.484635,1.122844,130.822972
115.9800,0.780937,4.475213,1.099810,132.184487
116.0000,0.780270,4.476414,1.143884,131.959127
116.0200,0.782955,4.516009,1.089352,134.227082
116.0400,0.785169,4.536901,1.083781,135.739491
116.0600,0.791278,4.538873,1.080353,138.210780
116.0800,0.796126,4.568792,1.096444,141.096781
116.1000,0.799706,4.578344,1.094538,142.859430
116.1200,0.793896,4.577278,1.108634,140.461440
116.1400,0.794984,4.577917,1.091232,140.922891
116.1600,0.791765,4.575867,1.115794,139.561907
116.1800,0.791611,4.575631,1.091113,139.496607
116.2000,0.798122,4.572701,1.088043,142.033703
116.2200,0.801174,4.575585,1.069491,143.380415
116.2400,0.813326,4.591478,1.054587,149.005752
116.2600,0.826413,4.626015,1.033037,155.856254
116.2800,0.826214,4.625908,1.035876,155.763480
116.3000,0.825938,4.628268,1.053494,155.712366
116.3200,0.828251,4.621793,1.020320,156.550773
116.3400,0.824711,4.630581,1.027661,155.241495
116.3600,0.824663,4.630636,1.005935,155.225074
116.3800,0.821801,4.643448,1.012960,154.362355
116.4000,0.821815,4.645428,1.006560,154.433303
116.4200,0.824716,4.653415,0.997698,155.978965
116.4400,0.824439,4.652931,0.999211,155.840015
116.4600,0.842012,4.647053,1.028587,163.701517
116.4800,0.836106,4.656095,1.004391,161.239586
116.5000,0.836818,4.654217,1.023098,161.505793
116.5200,0.836607,4.652720,1.005129,161.362835
116.5400,0.836713,4.661738,1.066072,161.692589
116.5600,0.837318,4.661608,1.066122,161.968917
116.5800,0.838173,4.661084,1.048593,162.351877
116.6000,0.848832,4.654625,1.067135,167.183052
116.6200,0.848442,4.654100,1.067193,166.979196
116.6400,0.846521,4.654714,1.067875,166.079177
116.6600,0.850373,4.662528,1.058246,168.180862
116.6800,0.850230,4.662894,1.059919,168.123273
116.7000,0.850023,4.662778,1.062215,168.019390
116.7200,0.849351,4.665704,1.056239,167.790813
116.7400,0.844803,4.665970,1.053023,165.625230
116.7600,0.844790,4.671375,1.040399,165.795062
116.7800,0.842970,4.678691,1.050491,165.168055
116.8000,0.841408,4.678837,1.050271,164.436994
116.8200,0.838754,4.675638,1.030295,163.094013
116.8400,0.839444,4.676301,1.026076,163.438028
116.8600,0.838949,4.679340,1.004670,163.308239
116.8800,0.835369,4.670127,1.027082,161.347090
116.9000,0.840170,4.667097,1.023164,163.481635
116.9200,0.843932,4.647209,1.031223,164.613187
116.9400,0.841643,4.661118,1.017079,163.981127
116.9600,0.837956,4.658929,1.018017,162.186423
116.9800,0.842870,4.657813,1.018815,164.452929
117.0000,0.840415,4.657836,1.019946,163.299021
117.0200,0.842723,4.678901,1.022665,165.062213
117.0400,0.837044,4.684075,1.033351,162.571227
117.0600,0.836719,4.682135,1.004738,162.362077
117.0800,0.845165,4.659051,1.024019,165.579292
117.1000,0.844898,4.659553,1.033948,165.466941
117.1200,0.851870,4.653714,1.027873,168.626488
117.1400,0.854955,4.664020,1.026895,170.460548
117.1600,0.869300,4.673234,0.995630,177.926863
117.1800,0.867590,4.683192,0.995419,177.378984
117.2000,0.868232,4.714271,1.005388,178.711309
117.2200,0.866562,4.708940,0.986263,177.693691
117.2400,0.867897,4.718690,1.011634,178.683750
117.2600,0.876504,4.723569,1.009566,183.265479
117.2800,0.878118,4.721906,1.013508,184.051633
117.3000,0.882267,4.717855,0.998108,186.100894
117.3200,0.880060,4.711576,0.993254,184.735079
117.3400,0.878918,4.708009,1.000427,184.019762
117.3600,0.878921,4.708257,0.992588,184.030569
117.3800,0.876224,4.709637,0.984036,182.670408
117.4000,0.872794,4.714323,0.988153,181.048172
117.4200,0.869762,4.720596,0.981146,179.700055
117.4400,0.876293,4.721453,0.987788,183.090076
117.4600,0.875962,4.721205,0.987417,182.909992
117.4800,0.874196,4.725366,0.988577,182.131202
117.5000,0.892019,4.717577,0.970726,191.314081
117.5200,0.888738,4.722186,0.971426,189.693580
117.5400,0.899778,4.719801,0.957812,195.636510
117.5600,0.899141,4.719777,0.980902,195.280360
117.5800,0.895021,4.710960,0.981314,192.730804
117.6000,0.899295,4.719749,0.971307,195.365849
117.6200,0.903811,4.712295,0.974590,197.631749
117.6400,0.904885,4.713763,0.973804,198.280498
117.6600,0.901950,4.712007,0.958982,196.587083
117.6800,0.898429,4.707967,0.954160,194.507413
117.7000,0.896611,4.708732,0.951685,193.532946
117.7200,0.890845,4.710873,0.910167,190.469241
117.7400,0.890884,4.709771,0.937164,190.450637
117.7600,0.890093,4.711540,0.938570,190.080866
117.7800,0.893468,4.718868,0.927565,192.149291
117.8000,0.890402,4.719746,0.926049,190.516828
117.8200,0.888214,4.720862,0.917309,189.377080
117.8400,0.891747,4.719625,0.919733,191.241073
117.8600,0.887526,4.723793,0.910824,189.104541
117.8800,0.886791,4.723570,0.918814,188.702867
117.9000,0.885711,4.723729,0.895234,188.135099
117.9200,0.887444,4.725089,0.893924,189.105653
117.9400,0.885053,4.724687,0.891686,187.816425
117.9600,0.892709,4.730260,0.938748,192.106787
117.9800,0.896356,4.729522,0.947345,194.070806
118.0000,0.902464,4.727042,0.905739,197.371206
118.0200,0.902694,4.727033,0.927865,197.495673
118.0400,0.912441,4.730143,0.888402,203.101391
118.0600,0.915364,4.741388,0.894762,205.143397
118.0800,0.914840,4.743322,0.868615,204.909420
118.1000,0.911986,4.748437,0.876595,203.442240
118.1200,0.908048,4.751347,0.869992,201.303314
118.1400,0.905215,4.748028,0.863511,199.601018
118.1600,0.905279,4.748095,0.862729,199.639362
118.1800,0.904560,4.744015,0.853828,199.104034
118.2000,0.902205,4.747449,0.863963,197.900578
118.2200,0.902758,4.746776,0.844010,198.189081
118.2400,0.902101,4.746941,0.852212,197.827884
118.2600,0.902949,4.743486,0.852717,198.186500
118.2800,0.910099,4.738853,0.834350,202.060380
118.3000,0.914219,4.728181,0.860063,204.059020
118.3200,0.912608,4.729965,0.862123,203.194709
118.3400,0.919600,4.752062,0.875426,207.945224
118.3600,0.917120,4.751940,0.881142,206.503680
118.3800,0.915127,4.750152,0.879880,205.296757
118.4000,0.911538,4.746741,0.878157,203.130827
118.4200,0.910349,4.747077,0.881267,202.464893
118.4400,0.914451,4.744682,0.840612,204.735020
118.4600,0.927070,4.749056,0.826978,212.235902
118.4800,0.927673,4.749288,0.824328,212.600628
118.5000,0.926153,4.752034,0.822599,211.791897
118.5200,0.924216,4.751116,0.838187,210.618130
118.5400,0.923221,4.751000,0.828924,210.031812
118.5600,0.921252,4.756536,0.821942,209.062380
118.5800,0.917306,4.767556,0.778428,207.139360
118.6000,0.919261,4.769359,0.783853,208.330842
118.6200,0.924014,4.771100,0.782593,211.164541
118.6400,0.929482,4.773725,0.803202,214.481804
118.6600,0.926075,4.773676,0.787433,212.463053
118.6800,0.938151,4.771767,0.792943,219.632845
118.7000,0.946849,4.772142,0.810135,224.982048
118.7200,0.946296,4.772597,0.795092,224.656734
118.7400,0.945699,4.764385,0.779742,224.018891
118.7600,0.948712,4.762033,0.782847,225.810525
118.7800,0.947316,4.765211,0.773129,225.049108
118.8000,0.944698,4.768694,0.780747,223.542082
118.8200,0.949633,4.769350,0.770315,226.627539
118.8400,0.950613,4.777125,0.766741,227.496297
118.8600,0.954387,4.769269,0.725327,229.613865
118.8800,0.954785,4.748416,0.735888,229.178503
118.9000,0.951719,4.745965,0.724306,227.170885
118.9200,0.949979,4.748577,0.724595,226.167508
118.9400,0.943687,4.766208,0.722387,222.845950
118.9600,0.940071,4.775814,0.756638,220.940958
118.9800,0.940302,4.771725,0.755510,220.947903
119.0000,0.951466,4.772054,0.765532,227.863340
119.0200,0.948722,4.774046,0.766651,226.214785
119.0400,0.948756,4.767795,0.752926,226.032480
119.0600,0.948856,4.756492,0.755414,225.722137
119.0800,0.948013,4.758235,0.751353,225.255961
119.1000,0.958957,4.748892,0.729113,231.841255
119.1200,0.967670,4.735197,0.725194,236.999300
119.1400,0.963588,4.739775,0.750331,234.505372
119.1600,0.963032,4.749192,0.757415,234.455270
119.1800,0.967993,4.781128,0.757736,238.713515
119.2000,0.973632,4.780767,0.757406,242.390362
119.2200,0.978119,4.772990,0.743622,245.102842
119.2400,0.977957,4.769331,0.769544,244.870694
119.2600,0.979833,4.766733,0.771215,246.033563
119.2800,0.979259,4.769499,0.768142,245.742783
119.3000,0.979259,4.769462,0.767014,245.741729
119.3200,0.975567,4.769127,0.776307,243.279340
119.3400,0.979120,4.773798,0.775977,245.790718
119.3600,0.979337,4.774283,0.776062,245.951129
119.3800,0.985589,4.777183,0.765782,250.241548
119.4000,0.982164,4.788054,0.756223,248.297730
119.4200,0.982760,4.787992,0.742296,248.697350
119.4400,0.983248,4.813283,0.755617,249.861720
119.4600,0.979546,4.821395,0.770778,247.652806
119.4800,0.983080,4.817955,0.762290,249.903364
119.5000,0.979291,4.820603,0.747660,247.459811
119.5200,0.980139,4.821004,0.738143,248.040006
119.5400,0.980904,4.823162,0.739747,248.622467
119.5600,0.980256,4.823126,0.740007,248.188513
119.5800,0.983707,4.818636,0.746513,250.350267
119.6000,0.985002,4.816941,0.757741,251.163708
119.6200,0.985064,4.817123,0.744158,251.214002
119.6400,0.991426,4.824009,0.754560,255.761033
119.6600,0.989186,4.836024,0.747942,254.635565
119.6800,0.993088,4.838608,0.747054,257.386874
119.7000,0.995271,4.842472,0.748884,259.016556
119.7200,0.990819,4.843903,0.736888,256.013094
119.7400,0.990413,4.850667,0.737252,255.963087
119.7600,1.003096,4.859426,0.746407,265.019496
119.7800,1.002085,4.860469,0.745061,264.347963
119.8000,1.000564,4.859189,0.742252,263.244365
119.8200,1.002384,4.855866,0.730728,264.404330
